Policy_ID,Customer_ID,Policy_Type,Region,Sum_Insured,Premium,Claim_Count,Total_Claim_Amount,Risk_Score,Start_Date
P101655,C30363,Health,East,160077,7981,0,0,0.455,2020-08-05
P101656,C76974,Property,South,84709,3176,0,0,0.477,2021-11-02
P101657,C67803,Property,South,296921,12766,1,4970,0.775,2024-07-11
P101658,C83626,Property,East,243807,9747,0,0,0.47,2022-08-02
P101659,C22581,Property,East,157110,5507,0,0,0.696,2022-12-01
P101660,C13676,Life,North,418923,12833,0,0,0.31,2023-12-29
P101661,C65740,Property,East,366725,14126,1,17745,1.0,2024-08-05
P101662,C96443,Health,South,297178,17046,0,0,0.429,2022-09-11
P101663,C22678,Property,North,436433,19620,0,0,0.514,2021-11-24
P101664,C13499,Health,South,366254,21163,0,0,0.653,2025-01-14
P101665,C59295,Health,West,217714,10589,0,0,0.606,2022-11-18
P101666,C16920,Auto,North,196078,8071,0,0,0.738,2024-04-08
P101667,C27745,Health,South,381798,26172,1,25577,0.844,2024-02-13
P101668,C26328,Auto,East,339637,20111,0,0,0.874,2022-05-21
P101669,C28305,Health,West,316975,20452,0,0,0.493,2021-01-28
P101670,C74538,Property,South,215350,8147,0,0,0.557,2020-07-20
P101671,C30581,Health,North,360795,25446,0,0,0.614,2023-01-22
P101672,C94533,Health,South,224450,14344,0,0,0.498,2024-02-16
P101673,C62371,Health,West,289801,19783,1,13961,0.723,2020-12-26
P101674,C33996,Life,North,444694,14759,0,0,0.304,2024-01-28
P101675,C40463,Property,West,233917,8904,0,0,0.522,2024-11-25
P101676,C64704,Auto,South,142701,7074,3,82104,1.0,2020-12-20
P101677,C24412,Property,East,194745,6812,0,0,0.512,2022-06-03
P101678,C29131,Auto,East,399430,18310,1,26305,1.0,2025-06-09
P101679,C94107,Life,South,325473,10850,0,0,0.184,2020-10-03
P101680,C65427,Property,South,287112,13294,0,0,0.658,2022-11-08
P101681,C68972,Health,South,249091,16287,0,0,0.422,2022-01-22
P101682,C93332,Life,North,348536,10310,0,0,0.348,2023-10-02
P101683,C72136,Health,West,215090,10771,0,0,0.377,2022-03-25
P101684,C46092,Auto,West,330567,13599,0,0,0.791,2021-02-21
P101685,C67222,Health,West,226875,12928,0,0,0.372,2025-04-21
P101686,C67771,Health,South,210234,12431,1,45017,0.916,2025-03-14
P101687,C37988,Property,West,236251,9863,1,9374,1.0,2021-01-07
P101688,C49451,Life,South,262459,6319,0,0,0.214,2023-07-31
P101689,C17276,Life,North,295117,10588,0,0,0.476,2020-08-17
P101690,C22883,Auto,East,323546,15297,0,0,0.756,2022-08-11
P101691,C77049,Property,South,50000,2278,0,0,0.679,2023-06-19
P101692,C32407,Property,South,219235,8892,0,0,0.705,2024-02-24
P101693,C57847,Auto,East,260843,11114,0,0,0.711,2022-12-09
P101694,C71995,Property,East,450506,20165,0,0,0.612,2024-07-09
P101695,C50362,Auto,North,192000,10406,0,0,0.828,2025-06-09
P101696,C83438,Auto,West,316280,15988,0,0,0.711,2022-07-04
P101697,C90469,Auto,South,449503,22606,0,0,0.627,2022-11-03
P101698,C49684,Health,West,168703,8452,0,0,0.559,2021-08-31
P101699,C77073,Property,South,339398,14422,0,0,0.389,2023-07-05
P101700,C63674,Health,North,219773,15356,0,0,0.632,2022-01-24
P101701,C95956,Property,East,249537,8357,0,0,0.734,2022-01-04
P101702,C15311,Property,North,219689,7956,0,0,0.72,2021-06-09
P101703,C40165,Property,East,226814,10533,0,0,0.716,2024-04-22
P101704,C99025,Property,West,572191,20913,0,0,0.592,2020-07-21
P101705,C77366,Auto,West,384446,20406,0,0,0.689,2021-10-29
P101706,C49608,Life,North,410174,12477,0,0,0.177,2022-05-08
P101707,C98516,Auto,East,349199,18133,0,0,0.875,2025-05-07
P101708,C33786,Life,North,139374,4040,1,24678,0.698,2022-02-03
P101709,C80606,Life,East,339496,9370,0,0,0.334,2021-02-04
P101710,C65012,Auto,East,407293,16687,1,9933,1.0,2022-10-12
P101711,C34570,Auto,West,214660,11782,0,0,0.566,2022-04-16
P101712,C24879,Life,West,396533,13067,2,44772,0.973,2021-06-01
P101713,C90734,Property,East,370434,15829,0,0,0.601,2021-09-07
P101714,C92076,Auto,East,485204,25654,0,0,0.655,2020-12-16
P101715,C59773,Health,East,258222,13905,0,0,0.491,2024-02-01
P101716,C41465,Auto,West,190239,7695,0,0,0.807,2020-08-09
P101717,C59438,Life,West,263837,8893,0,0,0.322,2024-11-12
P101718,C66080,Health,South,443557,26519,1,41405,1.0,2024-11-10
P101719,C61130,Auto,East,117159,5405,1,45101,1.0,2021-05-31
P101720,C42617,Auto,South,93162,3916,0,0,0.668,2020-07-11
P101721,C87771,Auto,East,308940,12745,0,0,0.6,2023-01-07
P101722,C45676,Property,West,255741,9611,0,0,0.626,2020-08-06
P101723,C48637,Auto,South,300773,16872,0,0,0.708,2023-10-24
P101724,C10647,Life,South,394531,13818,0,0,0.392,2024-01-30
P101725,C76994,Auto,North,244743,14179,0,0,0.685,2022-12-23
P101726,C13387,Property,East,112699,5265,0,0,0.57,2025-02-03
P101727,C40231,Health,West,504448,35203,0,0,0.477,2023-03-18
P101728,C12691,Health,North,200277,12147,0,0,0.408,2022-11-25
P101729,C60787,Life,North,194096,5169,0,0,0.445,2024-10-26
P101730,C27663,Property,East,410372,18372,0,0,0.714,2021-10-11
P101731,C26192,Life,North,261551,6948,0,0,0.179,2022-04-27
P101732,C64415,Property,East,293661,10653,1,45891,1.0,2021-07-15
P101733,C61352,Property,North,348279,12445,0,0,0.415,2024-04-17
P101734,C13323,Auto,East,408358,20540,0,0,0.799,2024-12-25
P101735,C42992,Health,West,266654,14859,0,0,0.43,2022-08-24
P101736,C50604,Property,East,451995,15579,0,0,0.636,2024-07-14
P101737,C14490,Auto,East,86420,4240,0,0,0.507,2020-09-27
P101738,C37725,Property,South,375979,17288,1,19900,0.879,2025-03-05
P101739,C54470,Property,West,216047,8886,0,0,0.647,2025-06-21
P101740,C90901,Health,West,437227,30204,0,0,0.43,2024-06-29
P101741,C27917,Life,West,314204,8279,0,0,0.216,2021-09-06
P101742,C32147,Life,North,232709,6051,0,0,0.44,2022-12-20
P101743,C98303,Auto,South,366284,18868,1,22145,1.0,2023-03-24
P101744,C57618,Property,West,389319,15344,1,6310,0.957,2022-07-13
P101745,C38270,Property,North,364189,15501,1,43919,1.0,2021-07-15
P101746,C16486,Auto,North,197030,11013,0,0,0.876,2022-01-20
P101747,C70130,Auto,North,251598,13844,1,17256,0.916,2022-05-16
P101748,C17508,Life,South,299593,10578,0,0,0.27,2021-02-14
P101749,C59686,Auto,North,295874,14192,0,0,0.705,2020-12-15
P101750,C86546,Property,South,374975,13237,0,0,0.792,2024-01-29
P101751,C19361,Auto,East,98510,5026,0,0,0.791,2023-06-11
P101752,C54162,Auto,North,333433,14076,1,33909,1.0,2024-11-26
P101753,C95923,Auto,West,271002,12406,0,0,0.606,2022-03-21
P101754,C66597,Health,North,216150,11454,0,0,0.6,2022-07-13
P101755,C55181,Health,East,225751,12985,1,1064,0.657,2022-03-15
P101756,C61734,Health,East,278546,14114,0,0,0.522,2023-06-11
P101757,C38466,Property,North,50000,1625,0,0,0.463,2023-07-11
P101758,C47727,Auto,East,229871,12214,0,0,0.757,2021-09-24
P101759,C94401,Property,South,212419,8871,0,0,0.649,2021-05-19
P101760,C14045,Property,South,353278,15309,0,0,0.476,2024-06-17
P101761,C28699,Health,North,219447,14012,2,54494,1.0,2023-05-14
P101762,C57704,Auto,South,278489,11776,0,0,0.755,2024-07-25
P101763,C92616,Property,South,454228,16651,1,26976,1.0,2021-06-01
P101764,C81637,Auto,West,399435,17012,0,0,0.662,2022-02-13
P101765,C79028,Property,North,390227,17750,0,0,0.618,2022-03-30
P101766,C19067,Life,East,250013,8241,0,0,0.306,2025-05-19
P101767,C86816,Property,North,354303,12480,0,0,0.585,2022-12-05
P101768,C51143,Property,South,276610,10362,0,0,0.617,2023-03-07
P101769,C85184,Property,West,280391,13309,1,19980,1.0,2024-07-22
P101770,C36234,Property,North,340969,14152,0,0,0.707,2024-11-16
P101771,C58707,Life,North,240301,8077,0,0,0.182,2022-01-28
P101772,C56189,Health,South,449300,24420,1,50138,1.0,2024-04-17
P101773,C85553,Health,South,283987,15063,0,0,0.619,2020-10-29
P101774,C48568,Life,North,361836,12088,0,0,0.285,2020-10-18
P101775,C41774,Property,South,445560,19147,0,0,0.651,2022-04-08
P101776,C90555,Life,South,403165,12971,0,0,0.349,2021-08-06
P101777,C42678,Property,South,159108,6498,1,4800,0.763,2024-01-25
P101778,C17403,Auto,South,344490,17663,1,17853,1.0,2024-11-01
P101779,C98633,Health,South,385072,25283,0,0,0.575,2020-12-31
P101780,C89964,Auto,West,389186,17669,0,0,0.65,2024-09-25
P101781,C35295,Health,South,188671,10654,1,40565,1.0,2025-04-13
P101782,C77581,Property,East,234296,10765,0,0,0.73,2021-10-14
P101783,C72776,Life,North,399456,11067,0,0,0.414,2023-12-03
P101784,C55739,Life,West,223824,6839,0,0,0.498,2022-06-16
P101785,C59795,Health,West,270030,17515,0,0,0.491,2022-04-11
P101786,C41450,Life,South,457588,16473,0,0,0.318,2023-03-29
P101787,C48748,Life,North,295220,8627,1,6762,0.6,2024-10-17
P101788,C80087,Auto,East,227323,11039,0,0,0.694,2022-11-14
P101789,C97098,Property,South,212238,9653,0,0,0.654,2020-12-31
P101790,C83035,Auto,North,333272,18700,0,0,0.529,2025-05-29
P101791,C69815,Life,South,166685,5463,0,0,0.32,2023-11-15
P101792,C90047,Property,South,275266,10849,0,0,0.462,2021-10-04
P101793,C19697,Life,South,333323,9295,0,0,0.204,2025-06-18
P101794,C62337,Auto,South,429915,22431,1,9221,1.0,2024-08-31
P101795,C42336,Auto,South,366755,21097,0,0,0.68,2021-03-10
P101796,C69357,Life,South,228593,7911,0,0,0.37,2020-08-08
P101797,C45480,Auto,South,417842,17620,0,0,0.678,2024-07-22
P101798,C33735,Auto,East,270048,13115,1,46358,1.0,2023-02-09
P101799,C67369,Auto,West,176430,8697,1,41483,1.0,2024-03-15
P101800,C83653,Health,East,282796,20209,0,0,0.305,2024-04-18
P101801,C78718,Life,South,443817,14262,0,0,0.323,2022-05-31
P101802,C62673,Property,South,316524,12191,0,0,0.383,2021-01-18
P101803,C88235,Auto,East,301252,12207,0,0,0.555,2024-04-11
P101804,C89384,Property,East,463721,19034,1,33740,1.0,2020-10-12
P101805,C15267,Life,West,156865,3946,0,0,0.199,2022-08-07
P101806,C16851,Life,East,171440,5831,0,0,0.245,2021-03-25
P101807,C64350,Auto,West,138415,7620,0,0,0.596,2025-05-01
P101808,C38884,Auto,South,337265,16597,0,0,0.559,2025-05-03
P101809,C82441,Auto,North,316649,15384,0,0,0.854,2024-07-03
P101810,C68234,Life,North,454274,15794,0,0,0.232,2024-03-11
P101811,C10501,Life,North,324348,8907,0,0,0.077,2025-01-05
P101812,C80631,Auto,North,259584,11676,0,0,0.664,2023-09-11
P101813,C61102,Auto,South,300179,17646,0,0,0.588,2024-09-10
P101814,C15462,Auto,North,311771,17517,1,20448,1.0,2024-10-11
P101815,C53226,Health,East,132824,8992,0,0,0.571,2022-09-01
P101816,C47344,Auto,East,571033,25071,0,0,0.655,2023-10-21
P101817,C16063,Life,North,351987,9053,3,174666,1.0,2024-01-03
P101818,C85983,Life,East,321001,7804,1,22077,0.765,2020-10-21
P101819,C11945,Property,West,361516,12940,0,0,0.715,2022-12-05
P101820,C66872,Auto,South,370941,20581,0,0,0.754,2022-12-13
P101821,C45920,Auto,North,285945,12811,1,35049,1.0,2024-11-16
P101822,C59851,Life,North,236876,7758,0,0,0.189,2022-02-01
P101823,C32795,Life,South,359945,9727,0,0,0.305,2023-06-04
P101824,C98265,Life,East,338571,9732,0,0,0.276,2025-02-15
P101825,C29320,Property,South,219011,10454,0,0,0.567,2023-10-11
P101826,C38651,Auto,South,441904,19840,0,0,0.602,2020-11-02
P101827,C40110,Health,East,329335,18783,0,0,0.359,2025-05-10
P101828,C32384,Life,South,372982,10299,1,22242,0.923,2024-10-29
P101829,C87506,Auto,East,439192,18531,0,0,0.703,2020-08-10
P101830,C91358,Health,East,302189,18058,0,0,0.564,2022-12-12
P101831,C39742,Life,South,331695,9468,0,0,0.301,2022-05-29
P101832,C96079,Property,West,381003,16428,0,0,0.605,2021-03-09
P101833,C50425,Life,East,227514,7693,0,0,0.294,2023-04-16
P101834,C31920,Health,South,305405,18649,1,8854,0.676,2025-02-01
P101835,C24590,Life,East,312555,7622,0,0,0.149,2025-01-05
P101836,C18721,Auto,West,204394,10706,0,0,0.739,2022-12-24
P101837,C55947,Property,West,531764,17488,0,0,0.619,2022-06-11
P101838,C68895,Health,North,159271,10001,2,61727,1.0,2025-01-31
P101839,C28993,Auto,East,170190,9139,0,0,0.774,2023-02-27
P101840,C80764,Property,East,431423,15171,0,0,0.519,2025-01-01
P101841,C41718,Property,South,371327,16750,1,24900,1.0,2021-09-06
P101842,C35143,Property,East,197404,9195,0,0,0.677,2022-02-21
P101843,C15924,Life,North,360729,12177,0,0,0.369,2022-11-11
P101844,C93124,Health,West,446785,24717,0,0,0.725,2020-10-12
P101845,C30970,Auto,West,296974,15363,0,0,0.904,2023-06-24
P101846,C24924,Auto,North,559882,32639,0,0,0.769,2025-04-11
P101847,C88571,Auto,East,127594,5922,0,0,0.757,2023-12-05
P101848,C29861,Health,East,369382,25000,0,0,0.608,2021-08-12
P101849,C98834,Life,North,416653,10047,1,65517,1.0,2022-07-13
P101850,C85248,Auto,South,389134,15594,0,0,0.643,2024-07-25
P101851,C67312,Health,West,279564,18516,2,33831,1.0,2023-02-19
P101852,C16759,Health,North,270956,17958,0,0,0.414,2023-10-29
P101853,C85045,Health,North,344415,23054,0,0,0.559,2023-04-05
P101854,C76908,Health,East,381575,26833,0,0,0.516,2023-02-11
P101855,C75294,Auto,West,360247,15259,1,8146,0.896,2023-09-21
P101856,C66693,Life,East,404006,10821,0,0,0.303,2024-12-10
P101857,C26712,Property,North,198113,9204,0,0,0.731,2021-07-12
P101858,C25298,Health,South,277223,14486,0,0,0.508,2021-01-06
P101859,C39732,Life,West,205998,6630,0,0,0.309,2025-03-21
P101860,C69691,Life,North,261389,7937,0,0,0.333,2022-09-21
P101861,C34301,Life,North,401522,10037,0,0,0.346,2024-12-24
P101862,C34556,Auto,South,310798,14205,0,0,0.667,2020-10-19
P101863,C62898,Property,North,560686,22610,0,0,0.635,2021-09-30
P101864,C13909,Health,North,319341,21861,0,0,0.395,2023-07-21
P101865,C27288,Health,West,305969,19882,0,0,0.42,2021-04-10
P101866,C47749,Auto,West,310618,16288,0,0,0.633,2025-04-27
P101867,C67555,Auto,West,236219,11792,0,0,0.747,2020-11-06
P101868,C13494,Auto,East,294216,13526,0,0,0.716,2021-01-28
P101869,C69605,Life,South,412779,10497,1,43158,0.918,2020-08-21
P101870,C64493,Health,West,311397,18004,1,31794,1.0,2023-11-04
P101871,C68838,Auto,East,220654,8952,0,0,0.738,2021-06-30
P101872,C68237,Property,East,207492,7340,0,0,0.571,2024-05-16
P101873,C53913,Health,South,254980,14886,0,0,0.396,2023-11-20
P101874,C73547,Life,South,307386,8921,1,47373,0.892,2021-02-10
P101875,C67895,Property,North,419359,13717,0,0,0.453,2022-06-03
P101876,C70831,Property,East,165951,6875,0,0,0.614,2022-05-03
P101877,C51609,Property,West,268017,10934,1,40912,1.0,2023-04-27
P101878,C89408,Auto,South,314431,13068,0,0,0.65,2021-02-14
P101879,C99011,Property,East,116629,5492,0,0,0.587,2024-10-04
P101880,C42806,Life,West,216640,5458,0,0,0.404,2025-06-01
P101881,C84143,Health,East,232011,15896,0,0,0.593,2020-08-11
P101882,C29054,Life,South,220403,5290,0,0,0.295,2024-08-04
P101883,C56089,Life,North,319189,11040,1,24917,0.876,2022-02-10
P101884,C71152,Auto,East,283944,11470,1,19037,0.889,2021-03-29
P101885,C71508,Property,West,244471,10787,1,16654,1.0,2024-12-07
P101886,C91877,Auto,South,342796,16192,0,0,0.769,2025-03-10
P101887,C14278,Auto,North,472307,25866,2,23522,1.0,2025-02-23
P101888,C38120,Life,West,463926,13371,2,22366,0.835,2023-05-03
P101889,C57256,Health,West,107723,5354,0,0,0.456,2021-12-14
P101890,C35433,Auto,West,357707,19799,1,61245,1.0,2025-02-10
P101891,C29342,Property,East,282198,9352,0,0,0.663,2021-02-25
P101892,C15723,Health,South,315516,22127,1,34835,1.0,2020-11-30
P101893,C60117,Auto,West,260172,10672,0,0,0.627,2021-09-25
P101894,C78175,Property,East,311759,12367,0,0,0.507,2022-01-15
P101895,C64924,Life,South,315141,10298,0,0,0.32,2022-10-09
P101896,C58026,Life,South,242105,6953,1,25550,0.832,2025-05-22
P101897,C82973,Auto,East,210363,9328,0,0,0.7,2024-09-20
P101898,C49599,Property,East,255130,11263,2,105461,1.0,2024-08-26
P101899,C78083,Life,West,323426,10806,1,56882,1.0,2021-03-18
P101900,C20474,Property,South,359900,16830,0,0,0.6,2025-06-26
P101901,C20392,Auto,North,385335,18312,0,0,0.767,2021-04-21
P101902,C88777,Life,East,250581,7536,0,0,0.422,2021-06-26
P101903,C84531,Auto,South,328384,15520,0,0,0.565,2022-05-21
P101904,C80439,Life,South,396250,10732,0,0,0.188,2025-06-21
P101905,C69857,Auto,West,416559,22919,0,0,0.669,2022-07-15
P101906,C72718,Health,North,294117,16515,0,0,0.816,2021-10-19
P101907,C11701,Property,West,277907,10797,0,0,0.574,2022-08-17
P101908,C40582,Property,North,319112,12273,0,0,0.588,2023-06-15
P101909,C35773,Auto,North,185029,10038,0,0,0.762,2022-02-28
P101910,C35831,Property,East,280639,13102,0,0,0.698,2023-09-12
P101911,C68897,Health,South,374459,23966,0,0,0.517,2023-01-25
P101912,C31723,Health,South,364195,21603,0,0,0.616,2024-07-21
P101913,C98769,Property,South,272973,12138,0,0,0.481,2024-06-17
P101914,C55343,Property,North,321772,13597,0,0,0.523,2023-03-10
P101915,C50234,Life,South,217535,5379,2,75394,1.0,2023-01-28
P101916,C83162,Health,East,370349,18627,0,0,0.501,2021-12-27
P101917,C65534,Property,North,292218,9528,0,0,0.474,2021-04-28
P101918,C45069,Property,North,272405,10708,0,0,0.468,2021-11-06
P101919,C25577,Property,North,263828,11929,1,13411,0.853,2020-09-25
P101920,C34788,Life,North,293711,8153,0,0,0.3,2025-05-14
P101921,C68580,Auto,East,255212,12169,0,0,0.747,2021-01-06
P101922,C96084,Life,South,365814,12772,0,0,0.267,2022-05-10
P101923,C19202,Property,East,260472,11823,0,0,0.638,2021-06-26
P101924,C48535,Life,South,459296,14689,0,0,0.256,2020-11-26
P101925,C16750,Auto,East,446521,20244,1,44139,1.0,2024-06-10
P101926,C22225,Property,West,210846,7142,0,0,0.855,2023-09-23
P101927,C86545,Property,West,306970,9902,0,0,0.561,2021-05-25
P101928,C10576,Life,West,234934,5940,0,0,0.348,2023-11-26
P101929,C86984,Auto,West,267335,12258,0,0,0.74,2023-06-19
P101930,C23340,Property,North,500243,20424,0,0,0.614,2020-12-06
P101931,C61533,Property,North,269243,8891,0,0,0.665,2023-05-16
P101932,C27903,Property,East,336023,11485,1,39296,1.0,2024-12-22
P101933,C57112,Life,East,354132,9269,0,0,0.253,2022-06-05
P101934,C49554,Life,West,199937,6315,0,0,0.432,2024-02-07
P101935,C37309,Health,South,214490,13465,1,28912,1.0,2022-08-13
P101936,C20977,Auto,West,179398,9152,0,0,0.662,2021-03-06
P101937,C71371,Health,East,211403,11418,0,0,0.744,2024-08-14
P101938,C68994,Property,West,50000,1897,0,0,0.588,2025-06-13
P101939,C40360,Auto,East,354458,14864,0,0,0.725,2021-12-18
P101940,C30137,Auto,West,505419,22506,1,30952,1.0,2023-01-30
P101941,C90164,Property,South,314782,14594,1,10265,0.89,2020-09-19
P101942,C46421,Life,West,158373,5663,1,26290,0.808,2024-12-23
P101943,C36768,Life,South,235722,7489,0,0,0.216,2024-07-04
P101944,C88675,Life,South,254112,8894,0,0,0.36,2022-02-23
P101945,C10493,Property,East,198242,8382,0,0,0.424,2024-04-16
P101946,C98081,Property,South,386018,12558,1,34151,1.0,2024-12-24
P101947,C59584,Auto,North,381026,22837,0,0,0.883,2024-06-12
P101948,C27749,Property,North,184455,6195,0,0,0.474,2023-06-04
P101949,C43863,Property,North,372508,15989,1,4896,0.653,2022-06-09
P101950,C88224,Auto,East,452681,20396,1,11208,0.889,2023-09-09
P101951,C64183,Auto,North,490256,23454,1,9016,1.0,2021-08-14
P101952,C29494,Property,East,586521,24830,0,0,0.421,2025-02-04
P101953,C13037,Life,East,209801,6134,0,0,0.204,2023-01-17
P101954,C16876,Health,North,582422,31458,1,29975,0.854,2022-07-03
P101955,C37495,Health,South,264579,14823,0,0,0.473,2021-09-28
P101956,C38428,Life,West,240753,6765,0,0,0.256,2025-04-30
P101957,C78507,Property,East,332707,15753,0,0,0.552,2021-03-15
P101958,C61859,Life,North,241794,8120,0,0,0.486,2022-11-16
P101959,C44203,Life,East,339904,10028,0,0,0.18,2021-01-31
P101960,C82745,Auto,South,167992,7391,2,36826,1.0,2022-04-14
P101961,C54579,Property,South,276125,12419,1,23797,1.0,2020-11-15
P101962,C74240,Health,North,428558,22187,1,1995,0.622,2024-09-14
P101963,C29614,Property,East,294294,10408,0,0,0.649,2021-09-19
P101964,C77483,Property,West,314160,11893,0,0,0.56,2023-08-18
P101965,C90578,Property,West,347526,16016,0,0,0.637,2023-02-01
P101966,C72099,Auto,East,417066,17782,0,0,0.689,2020-09-19
P101967,C89593,Property,East,134478,4566,0,0,0.395,2020-10-19
P101968,C80012,Property,East,358452,14304,1,22770,1.0,2024-07-31
P101969,C13019,Auto,North,273186,12438,0,0,0.907,2021-05-23
P101970,C61757,Auto,South,316664,16268,1,23617,1.0,2020-08-22
P101971,C32264,Health,West,405995,23888,0,0,0.41,2025-03-03
P101972,C43187,Auto,North,180581,8794,0,0,0.851,2022-12-22
P101973,C95076,Property,East,198736,6716,0,0,0.789,2023-09-23
P101974,C25441,Auto,East,106457,4559,1,19802,1.0,2023-12-09
P101975,C25541,Health,South,245084,16594,0,0,0.478,2022-01-31
P101976,C37579,Auto,East,433043,24994,0,0,0.692,2023-09-25
P101977,C28928,Property,North,287941,10295,0,0,0.433,2021-02-06
P101978,C70924,Health,North,165988,8419,2,82325,1.0,2025-05-30
P101979,C73380,Health,South,251432,12391,0,0,0.671,2023-05-30
P101980,C42398,Auto,North,151214,7888,0,0,0.683,2021-10-23
P101981,C72736,Health,West,187481,12218,0,0,0.396,2023-10-08
P101982,C62642,Property,North,338882,12866,0,0,0.65,2022-12-16
P101983,C71172,Property,North,182613,7829,1,37845,1.0,2022-04-12
P101984,C84815,Auto,North,411263,22315,0,0,0.693,2024-08-24
P101985,C95074,Auto,West,292888,17195,0,0,0.573,2024-09-28
P101986,C73003,Life,East,308559,7646,0,0,0.196,2022-03-26
